season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
Autumn,y1,m8,h7,No,w0,No,Clear,0.64,0.5758,0.89,0.194,11,23,34
Autumn,y1,m8,h8,No,w0,No,Clear,0.68,0.6364,0.79,0.2836,21,112,133
Autumn,y1,m8,h9,No,w0,No,Clear,0.68,0.6364,0.79,0.2537,67,196,263
Autumn,y1,m8,h10,No,w0,No,Clear,0.74,0.697,0.66,0.3881,127,258,385
Autumn,y1,m8,h11,No,w0,No,Clear,0.74,0.697,0.66,0.3582,150,332,482
Autumn,y1,m8,h12,No,w0,No,Snow,0.72,0.697,0.74,0.3582,225,401,626
Autumn,y1,m8,h13,No,w0,No,Snow,0.66,0.6061,0.78,0.4179,166,375,541
Autumn,y1,m8,h14,No,w0,No,Clear,0.64,0.5758,0.89,0.1045,125,252,377
Autumn,y1,m8,h15,No,w0,No,Snow,0.64,0.5758,0.89,0.2836,132,259,391
Autumn,y1,m8,h16,No,w0,No,Snow,0.64,0.5758,0.89,0.2836,57,116,173
Autumn,y1,m8,h17,No,w0,No,Clear,0.64,0.5758,0.89,0.2239,61,172,233
Autumn,y1,m8,h18,No,w0,No,Mist,0.64,0.5758,0.89,0.0896,77,187,264
Autumn,y1,m8,h19,No,w0,No,Mist,0.64,0.5758,0.89,0.1642,80,212,292
Autumn,y1,m8,h20,No,w0,No,Clear,0.64,0.5758,0.89,0.1642,40,171,211
Autumn,y1,m8,h21,No,w0,No,Clear,0.64,0.5758,0.83,0.1343,26,140,166
Autumn,y1,m8,h22,No,w0,No,Clear,0.62,0.5606,0.88,0.0896,20,94,114
Autumn,y1,m8,h23,No,w0,No,Clear,0.62,0.5758,0.83,0.0896,21,59,80
Autumn,y1,m8,h0,No,w1,Yes,Clear,0.62,0.5758,0.83,0,4,28,32
Autumn,y1,m8,h1,No,w1,Yes,Clear,0.62,0.5606,0.88,0.0896,3,4,7
Autumn,y1,m8,h2,No,w1,Yes,Clear,0.62,0.5606,0.88,0.1343,0,8,8
Autumn,y1,m8,h3,No,w1,Yes,Clear,0.62,0.5606,0.88,0.0896,1,3,4
Autumn,y1,m8,h4,No,w1,Yes,Clear,0.62,0.5758,0.83,0,1,11,12
Autumn,y1,m8,h5,No,w1,Yes,Clear,0.62,0.5606,0.88,0,4,32,36
Autumn,y1,m8,h6,No,w1,Yes,Clear,0.62,0.5606,0.88,0,4,141,145
Autumn,y1,m8,h7,No,w1,Yes,Clear,0.66,0.6061,0.83,0,15,418,433
Autumn,y1,m8,h8,No,w1,Yes,Clear,0.66,0.6061,0.83,0.0896,29,670,699
Autumn,y1,m8,h9,No,w1,Yes,Clear,0.66,0.6061,0.83,0.1045,40,302,342
Autumn,y1,m8,h10,No,w1,Yes,Clear,0.72,0.697,0.74,0.1343,63,143,206
Autumn,y1,m8,h11,No,w1,Yes,Clear,0.74,0.697,0.66,0.194,47,182,229
Autumn,y1,m8,h12,No,w1,Yes,Clear,0.76,0.7121,0.62,0,69,214,283
Autumn,y1,m8,h13,No,w1,Yes,Clear,0.76,0.7121,0.57,0.1642,77,211,288
Autumn,y1,m8,h14,No,w1,Yes,Clear,0.8,0.7424,0.49,0.0896,66,180,246
Autumn,y1,m8,h15,No,w1,Yes,Clear,0.8,0.7576,0.55,0.2985,77,205,282
Autumn,y1,m8,h16,No,w1,Yes,Clear,0.8,0.7576,0.55,0.2537,77,367,444
Autumn,y1,m8,h17,No,w1,Yes,Clear,0.8,0.7273,0.46,0.2239,101,744,845
Autumn,y1,m8,h18,No,w1,Yes,Clear,0.78,0.7121,0.52,0.2537,83,751,834
Autumn,y1,m8,h19,No,w1,Yes,Clear,0.74,0.697,0.7,0.2239,74,499,573
Autumn,y1,m8,h20,No,w1,Yes,Clear,0.74,0.697,0.7,0.194,50,366,416
Autumn,y1,m8,h21,No,w1,Yes,Clear,0.72,0.697,0.74,0.194,39,239,278
Autumn,y1,m8,h22,No,w1,Yes,Clear,0.7,0.6667,0.84,0.194,30,131,161
Autumn,y1,m8,h23,No,w1,Yes,Clear,0.7,0.6667,0.84,0.1642,35,79,114
Autumn,y1,m8,h0,No,w2,Yes,Clear,0.7,0.6667,0.84,0.2537,9,29,38
Autumn,y1,m8,h1,No,w2,Yes,Clear,0.68,0.6364,0.89,0.194,4,17,21
Autumn,y1,m8,h2,No,w2,Yes,Clear,0.68,0.6364,0.83,0.2537,2,13,15
Autumn,y1,m8,h3,No,w2,Yes,Clear,0.66,0.5909,0.89,0.1343,0,4,4
Autumn,y1,m8,h4,No,w2,Yes,Clear,0.66,0.6061,0.83,0.1343,2,6,8
Autumn,y1,m8,h5,No,w2,Yes,Mist,0.66,0.6061,0.83,0.0896,3,39,42
Autumn,y1,m8,h6,No,w2,Yes,Mist,0.66,0.5909,0.89,0.1045,3,144,147
Autumn,y1,m8,h7,No,w2,Yes,Mist,0.66,0.6061,0.83,0.1045,14,255,269
Autumn,y1,m8,h8,No,w2,Yes,Mist,0.66,0.6212,0.85,0.1045,25,668,693
Autumn,y1,m8,h9,No,w2,Yes,Mist,0.7,0.6667,0.79,0.1642,44,351,395
Autumn,y1,m8,h10,No,w2,Yes,Clear,0.74,0.6818,0.62,0.2537,39,165,204
Autumn,y1,m8,h11,No,w2,Yes,Clear,0.78,0.7273,0.55,0.2537,47,171,218
Autumn,y1,m8,h12,No,w2,Yes,Clear,0.8,0.7424,0.49,0.2836,56,241,297
Autumn,y1,m8,h13,No,w2,Yes,Clear,0.82,0.7424,0.43,0.2985,56,232,288
Autumn,y1,m8,h14,No,w2,Yes,Clear,0.84,0.7424,0.38,0.3284,72,179,251
Autumn,y1,m8,h15,No,w2,Yes,Clear,0.82,0.7273,0.34,0.2985,59,258,317
Autumn,y1,m8,h16,No,w2,Yes,Clear,0.82,0.7121,0.33,0.3284,84,396,480
Autumn,y1,m8,h17,No,w2,Yes,Clear,0.8,0.697,0.35,0.3881,90,774,864
Autumn,y1,m8,h18,No,w2,Yes,Clear,0.78,0.697,0.4,0.2537,82,736,818
Autumn,y1,m8,h19,No,w2,Yes,Clear,0.74,0.6667,0.45,0.1642,82,515,597
Autumn,y1,m8,h20,No,w2,Yes,Clear,0.72,0.6667,0.48,0.1045,87,348,435
Autumn,y1,m8,h21,No,w2,Yes,Clear,0.72,0.6667,0.48,0.0896,38,276,314
Autumn,y1,m8,h22,No,w2,Yes,Clear,0.7,0.6515,0.54,0,20,196,216
Autumn,y1,m8,h23,No,w2,Yes,Clear,0.68,0.6364,0.57,0,17,92,109
Autumn,y1,m8,h0,No,w3,Yes,Clear,0.66,0.6212,0.69,0,8,39,47
Autumn,y1,m8,h1,No,w3,Yes,Clear,0.64,0.6061,0.69,0.1343,2,12,14
Autumn,y1,m8,h2,No,w3,Yes,Clear,0.62,0.5909,0.73,0.1343,2,4,6
Autumn,y1,m8,h3,No,w3,Yes,Clear,0.62,0.5909,0.73,0.1045,0,9,9
Autumn,y1,m8,h4,No,w3,Yes,Clear,0.6,0.5909,0.73,0.2239,2,8,10
Autumn,y1,m8,h5,No,w3,Yes,Clear,0.6,0.5909,0.73,0.194,3,37,40
Autumn,y1,m8,h6,No,w3,Yes,Clear,0.6,0.5909,0.73,0.194,6,175,181
Autumn,y1,m8,h7,No,w3,Yes,Clear,0.64,0.6061,0.65,0.0896,23,531,554
Autumn,y1,m8,h8,No,w3,Yes,Clear,0.66,0.6212,0.61,0.1642,28,780,808
Autumn,y1,m8,h9,No,w3,Yes,Clear,0.7,0.6515,0.51,0.194,40,308,348
Autumn,y1,m8,h10,No,w3,Yes,Clear,0.72,0.6667,0.48,0.1642,34,144,178
Autumn,y1,m8,h11,No,w3,Yes,Clear,0.72,0.6515,0.45,0,67,186,253
Autumn,y1,m8,h12,No,w3,Yes,Clear,0.76,0.6818,0.4,0,79,281,360
Autumn,y1,m8,h13,No,w3,Yes,Clear,0.74,0.6667,0.42,0,68,232,300
Autumn,y1,m8,h14,No,w3,Yes,Clear,0.76,0.6818,0.4,0.0896,87,214,301
Autumn,y1,m8,h15,No,w3,Yes,Clear,0.76,0.6818,0.4,0.194,96,242,338
Autumn,y1,m8,h16,No,w3,Yes,Clear,0.76,0.6667,0.37,0.1343,104,389,493
Autumn,y1,m8,h17,No,w3,Yes,Clear,0.78,0.6818,0.35,0.2239,108,762,870
Autumn,y1,m8,h18,No,w3,Yes,Clear,0.74,0.6667,0.42,0.1642,119,693,812
Autumn,y1,m8,h19,No,w3,Yes,Clear,0.7,0.6515,0.54,0.194,120,523,643
Autumn,y1,m8,h20,No,w3,Yes,Clear,0.68,0.6364,0.57,0,49,378,427
Autumn,y1,m8,h21,No,w3,Yes,Clear,0.66,0.6212,0.54,0.1045,48,265,313
Autumn,y1,m8,h22,No,w3,Yes,Clear,0.66,0.6212,0.54,0,50,185,235
Autumn,y1,m8,h23,No,w3,Yes,Clear,0.66,0.6212,0.57,0,34,123,157
Autumn,y1,m8,h0,No,w4,Yes,Clear,0.64,0.6061,0.69,0,14,51,65
Autumn,y1,m8,h1,No,w4,Yes,Clear,0.64,0.6061,0.65,0,6,17,23
Autumn,y1,m8,h2,No,w4,Yes,Clear,0.62,0.5909,0.73,0,3,14,17
Autumn,y1,m8,h3,No,w4,Yes,Clear,0.62,0.5909,0.73,0,0,5,5
Autumn,y1,m8,h4,No,w4,Yes,Clear,0.62,0.5909,0.73,0,4,4,8
Autumn,y1,m8,h5,No,w4,Yes,Clear,0.62,0.5909,0.73,0,2,33,35
Autumn,y1,m8,h6,No,w4,Yes,Clear,0.6,0.5606,0.83,0.1642,8,155,163
Autumn,y1,m8,h7,No,w4,Yes,Clear,0.64,0.6061,0.73,0,31,501,532
Autumn,y1,m8,h8,No,w4,Yes,Clear,0.66,0.6212,0.65,0,53,701,754
Autumn,y1,m8,h9,No,w4,Yes,Clear,0.7,0.6515,0.58,0,57,339,396
Autumn,y1,m8,h10,No,w4,Yes,Clear,0.72,0.6667,0.54,0,73,161,234
Autumn,y1,m8,h11,No,w4,Yes,Clear,0.76,0.6818,0.4,0.0896,85,191,276
Autumn,y1,m8,h12,No,w4,Yes,Clear,0.76,0.6818,0.45,0.1343,73,221,294
Autumn,y1,m8,h13,No,w4,Yes,Clear,0.76,0.6818,0.48,0.1045,76,214,290
Autumn,y1,m8,h14,No,w4,Yes,Clear,0.76,0.6818,0.48,0.1343,74,199,273
Autumn,y1,m8,h15,No,w4,Yes,Clear,0.8,0.7273,0.46,0.1642,99,239,338
Autumn,y1,m8,h16,No,w4,Yes,Clear,0.8,0.7273,0.43,0.1642,77,405,482
Autumn,y1,m8,h17,No,w4,Yes,Clear,0.82,0.7273,0.34,0.2239,93,751,844
Autumn,y1,m8,h18,No,w4,Yes,Clear,0.8,0.7121,0.38,0.1343,109,744,853
Autumn,y1,m8,h19,No,w4,Yes,Clear,0.76,0.6818,0.48,0.1343,78,532,610
Autumn,y1,m8,h20,No,w4,Yes,Clear,0.74,0.6818,0.58,0.1642,68,403,471
Autumn,y1,m8,h21,No,w4,Yes,Clear,0.72,0.6818,0.66,0.1343,32,275,307
Autumn,y1,m8,h22,No,w4,Yes,Clear,0.7,0.6515,0.7,0,38,253,291
Autumn,y1,m8,h23,No,w4,Yes,Clear,0.7,0.6667,0.74,0.1045,19,133,152
Autumn,y1,m8,h0,No,w5,Yes,Clear,0.68,0.6364,0.83,0.1642,13,69,82
Autumn,y1,m8,h1,No,w5,Yes,Clear,0.68,0.6364,0.83,0.1642,8,24,32
Autumn,y1,m8,h2,No,w5,Yes,Clear,0.66,0.5909,0.89,0.1343,9,11,20
Autumn,y1,m8,h3,No,w5,Yes,Clear,0.66,0.5909,0.89,0.1045,3,2,5
Autumn,y1,m8,h4,No,w5,Yes,Clear,0.64,0.5758,0.89,0.1343,0,7,7
Autumn,y1,m8,h5,No,w5,Yes,Clear,0.64,0.5758,0.89,0.1642,2,27,29
Autumn,y1,m8,h6,No,w5,Yes,Mist,0.64,0.5758,0.89,0.1642,7,101,108
Autumn,y1,m8,h7,No,w5,Yes,Mist,0.64,0.5758,0.89,0.0896,21,400,421
Autumn,y1,m8,h8,No,w5,Yes,Mist,0.7,0.6667,0.74,0,36,654,690
Autumn,y1,m8,h9,No,w5,Yes,Clear,0.74,0.697,0.7,0,61,337,398
Autumn,y1,m8,h10,No,w5,Yes,Clear,0.76,0.7121,0.62,0.0896,59,197,256
Autumn,y1,m8,h11,No,w5,Yes,Clear,0.86,0.7424,0.28,0.2985,88,221,309
Autumn,y1,m8,h12,No,w5,Yes,Clear,0.86,0.7424,0.26,0.2537,120,290,410
Autumn,y1,m8,h13,No,w5,Yes,Clear,0.88,0.7576,0.27,0.3284,97,271,368
Autumn,y1,m8,h14,No,w5,Yes,Clear,0.9,0.7727,0.25,0.2239,112,324,436
Autumn,y1,m8,h15,No,w5,Yes,Clear,0.9,0.7879,0.27,0.2985,109,417,526
Autumn,y1,m8,h16,No,w5,Yes,Clear,0.9,0.7879,0.27,0.2537,111,417,528
Autumn,y1,m8,h17,No,w5,Yes,Clear,0.88,0.7727,0.32,0.1642,129,488,617
Autumn,y1,m8,h18,No,w5,Yes,Clear,0.86,0.7576,0.36,0.2537,87,459,546
Autumn,y1,m8,h19,No,w5,Yes,Clear,0.8,0.7424,0.49,0.1343,91,361,452
Autumn,y1,m8,h20,No,w5,Yes,Clear,0.8,0.7424,0.49,0.1343,102,254,356
Autumn,y1,m8,h21,No,w5,Yes,Clear,0.76,0.7121,0.58,0.194,71,232,303
Autumn,y1,m8,h22,No,w5,Yes,Clear,0.76,0.7121,0.58,0.194,65,212,277
Autumn,y1,m8,h23,No,w5,Yes,Clear,0.74,0.6818,0.62,0.1045,32,142,174
Autumn,y1,m9,h0,No,w6,No,Clear,0.74,0.6818,0.62,0.1045,22,146,168
Autumn,y1,m9,h1,No,w6,No,Clear,0.72,0.697,0.74,0.1343,11,68,79
Autumn,y1,m9,h2,No,w6,No,Clear,0.7,0.6515,0.7,0.1642,8,61,69
Autumn,y1,m9,h3,No,w6,No,Clear,0.7,0.6515,0.7,0.1045,6,29,35
Autumn,y1,m9,h4,No,w6,No,Clear,0.7,0.6515,0.7,0,3,9,12
Autumn,y1,m9,h5,No,w6,No,Clear,0.68,0.6364,0.79,0,2,20,22
Autumn,y1,m9,h6,No,w6,No,Clear,0.68,0.6364,0.79,0,13,23,36
Autumn,y1,m9,h7,No,w6,No,Mist,0.74,0.6818,0.58,0.1343,8,58,66
Autumn,y1,m9,h8,No,w6,No,Mist,0.76,0.7121,0.58,0.2537,28,134,162
Autumn,y1,m9,h9,No,w6,No,Mist,0.76,0.7121,0.58,0.194,62,175,237
Autumn,y1,m9,h10,No,w6,No,Mist,0.78,0.7273,0.55,0.194,128,289,417
Autumn,y1,m9,h11,No,w6,No,Mist,0.8,0.7576,0.55,0.2239,219,273,492
Autumn,y1,m9,h12,No,w6,No,Mist,0.8,0.7576,0.55,0.1642,187,284,471
Autumn,y1,m9,h13,No,w6,No,Mist,0.82,0.7727,0.52,0.0896,237,267,504
Autumn,y1,m9,h14,No,w6,No,Mist,0.86,0.7879,0.44,0.1642,240,274,514
Autumn,y1,m9,h15,No,w6,No,Mist,0.86,0.7879,0.44,0.2836,257,306,563
Autumn,y1,m9,h16,No,w6,No,Mist,0.84,0.7879,0.49,0.1642,209,253,462
Autumn,y1,m9,h17,No,w6,No,Mist,0.82,0.7727,0.52,0,205,258,463
Autumn,y1,m9,h18,No,w6,No,Mist,0.82,0.7727,0.52,0,184,258,442
Autumn,y1,m9,h19,No,w6,No,Snow,0.78,0.7424,0.62,0,157,235,392
Autumn,y1,m9,h20,No,w6,No,Snow,0.76,0.7273,0.67,0.2537,67,140,207
Autumn,y1,m9,h21,No,w6,No,Snow,0.64,0.5758,0.89,0,21,83,104
Autumn,y1,m9,h22,No,w6,No,Mist,0.66,0.5909,0.89,0,21,57,78
Autumn,y1,m9,h23,No,w6,No,Clear,0.66,0.5909,0.89,0.0896,57,88,145
Autumn,y1,m9,h0,No,w0,No,Mist,0.66,0.5909,0.89,0.0896,27,72,99
Autumn,y1,m9,h1,No,w0,No,Clear,0.66,0.5909,0.89,0,15,58,73
Autumn,y1,m9,h2,No,w0,No,Clear,0.66,0.5909,0.89,0,28,56,84
Autumn,y1,m9,h3,No,w0,No,Clear,0.66,0.5909,0.89,0.0896,9,33,42
Autumn,y1,m9,h4,No,w0,No,Clear,0.66,0.5909,0.89,0,7,15,22
Autumn,y1,m9,h5,No,w0,No,Clear,0.66,0.5909,0.89,0,2,10,12
Autumn,y1,m9,h6,No,w0,No,Mist,0.66,0.5909,0.89,0,2,13,15
Autumn,y1,m9,h7,No,w0,No,Clear,0.66,0.5909,0.94,0.0896,13,29,42
Autumn,y1,m9,h8,No,w0,No,Clear,0.68,0.6364,0.89,0.0896,30,99,129
Autumn,y1,m9,h9,No,w0,No,Mist,0.7,0.6667,0.84,0,88,144,232
Autumn,y1,m9,h10,No,w0,No,Mist,0.72,0.697,0.79,0,158,230,388
Autumn,y1,m9,h11,No,w0,No,Mist,0.74,0.697,0.7,0,226,263,489
Autumn,y1,m9,h12,No,w0,No,Snow,0.74,0.697,0.7,0,248,297,545
Autumn,y1,m9,h13,No,w0,No,Snow,0.72,0.697,0.74,0.0896,263,230,493
Autumn,y1,m9,h14,No,w0,No,Snow,0.72,0.697,0.79,0.0896,249,208,457
Autumn,y1,m9,h15,No,w0,No,Snow,0.74,0.7121,0.74,0.1343,179,176,355
Autumn,y1,m9,h16,No,w0,No,Clear,0.74,0.697,0.7,0,222,252,474
Autumn,y1,m9,h17,No,w0,No,Clear,0.76,0.7273,0.66,0.0896,219,284,503
Autumn,y1,m9,h18,No,w0,No,Clear,0.74,0.7121,0.74,0,227,273,500
Autumn,y1,m9,h19,No,w0,No,Mist,0.7,0.6667,0.84,0.2239,140,152,292
Autumn,y1,m9,h20,No,w0,No,Mist,0.7,0.6667,0.84,0.1642,63,41,104
Autumn,y1,m9,h21,No,w0,No,Clear,0.7,0.6515,0.7,0.1642,79,92,171
Autumn,y1,m9,h22,No,w0,No,Snow,0.68,0.6364,0.83,0.1343,66,100,166
Autumn,y1,m9,h23,No,w0,No,Snow,0.66,0.5909,0.89,0.0896,53,70,123
Autumn,y1,m9,h0,Yes,w1,No,Mist,0.66,0.5909,0.94,0,42,62,104
Autumn,y1,m9,h1,Yes,w1,No,Mist,0.68,0.6364,0.89,0.1642,18,37,55
Autumn,y1,m9,h2,Yes,w1,No,Clear,0.66,0.5909,0.89,0.1045,10,30,40
Autumn,y1,m9,h3,Yes,w1,No,Clear,0.66,0.5909,0.89,0.1343,6,22,28
Autumn,y1,m9,h4,Yes,w1,No,Clear,0.66,0.5909,0.89,0.0896,6,5,11
Autumn,y1,m9,h5,Yes,w1,No,Clear,0.66,0.5909,0.89,0,1,3,4
Autumn,y1,m9,h6,Yes,w1,No,Clear,0.66,0.5909,0.94,0,3,12,15
Autumn,y1,m9,h7,Yes,w1,No,Clear,0.68,0.6364,0.85,0,6,37,43
Autumn,y1,m9,h8,Yes,w1,No,Mist,0.7,0.6667,0.84,0.1045,36,91,127
Autumn,y1,m9,h9,Yes,w1,No,Mist,0.7,0.6667,0.84,0.1343,71,158,229
Autumn,y1,m9,h10,Yes,w1,No,Mist,0.74,0.7121,0.74,0.2239,135,224,359
Autumn,y1,m9,h11,Yes,w1,No,Mist,0.74,0.697,0.7,0.2836,187,272,459
Autumn,y1,m9,h12,Yes,w1,No,Mist,0.76,0.7121,0.62,0.2985,191,352,543
Autumn,y1,m9,h13,Yes,w1,No,Mist,0.76,0.7273,0.66,0.2537,209,357,566
Autumn,y1,m9,h14,Yes,w1,No,Clear,0.74,0.697,0.7,0.2985,163,349,512
Autumn,y1,m9,h15,Yes,w1,No,Clear,0.74,0.697,0.7,0.2239,168,281,449
Autumn,y1,m9,h16,Yes,w1,No,Clear,0.74,0.697,0.7,0.2239,165,335,500
Autumn,y1,m9,h17,Yes,w1,No,Clear,0.74,0.697,0.7,0.1343,181,317,498
Autumn,y1,m9,h18,Yes,w1,No,Clear,0.74,0.697,0.66,0.1642,145,337,482
Autumn,y1,m9,h19,Yes,w1,No,Clear,0.72,0.697,0.74,0.194,73,301,374
Autumn,y1,m9,h20,Yes,w1,No,Clear,0.72,0.6818,0.76,0.1045,78,183,261
Autumn,y1,m9,h21,Yes,w1,No,Clear,0.72,0.6818,0.76,0.1045,42,142,184
Autumn,y1,m9,h22,Yes,w1,No,Mist,0.7,0.6667,0.84,0.1343,17,104,121
Autumn,y1,m9,h23,Yes,w1,No,Mist,0.7,0.6667,0.84,0.2537,12,58,70
Autumn,y1,m9,h0,No,w2,Yes,Mist,0.7,0.6667,0.84,0.2537,10,19,29
Autumn,y1,m9,h1,No,w2,Yes,Clear,0.68,0.6364,0.82,0.1343,15,9,24
Autumn,y1,m9,h2,No,w2,Yes,Clear,0.68,0.6364,0.82,0.1343,1,4,5
Autumn,y1,m9,h3,No,w2,Yes,Mist,0.66,0.5909,0.89,0.0896,1,9,10
Autumn,y1,m9,h4,No,w2,Yes,Mist,0.66,0.5909,0.89,0,0,8,8
Autumn,y1,m9,h5,No,w2,Yes,Mist,0.66,0.5909,0.89,0,1,37,38
Autumn,y1,m9,h6,No,w2,Yes,Mist,0.68,0.6364,0.89,0.1045,7,165,172
Autumn,y1,m9,h7,No,w2,Yes,Mist,0.68,0.6364,0.89,0.1045,13,480,493
Autumn,y1,m9,h8,No,w2,Yes,Clear,0.7,0.6667,0.84,0.1642,15,617,632
Autumn,y1,m9,h9,No,w2,Yes,Mist,0.72,0.697,0.79,0.2239,30,293,323
Autumn,y1,m9,h10,No,w2,Yes,Mist,0.72,0.697,0.74,0.2537,42,130,172
Autumn,y1,m9,h11,No,w2,Yes,Mist,0.74,0.697,0.7,0.2836,39,159,198
Autumn,y1,m9,h12,No,w2,Yes,Clear,0.76,0.7273,0.7,0.2836,54,233,287
Autumn,y1,m9,h13,No,w2,Yes,Clear,0.8,0.7576,0.55,0.4478,72,203,275
Autumn,y1,m9,h14,No,w2,Yes,Clear,0.8,0.7576,0.55,0.4179,72,202,274
Autumn,y1,m9,h15,No,w2,Yes,Clear,0.8,0.7727,0.59,0.4627,68,224,292
Autumn,y1,m9,h16,No,w2,Yes,Clear,0.76,0.7273,0.7,0.4179,61,397,458
Autumn,y1,m9,h17,No,w2,Yes,Clear,0.76,0.7273,0.7,0.3582,110,746,856
Autumn,y1,m9,h18,No,w2,Yes,Clear,0.76,0.7424,0.75,0.2239,94,745,839
Autumn,y1,m9,h19,No,w2,Yes,Clear,0.76,0.7273,0.7,0.2239,50,502,552
Autumn,y1,m9,h20,No,w2,Yes,Clear,0.74,0.697,0.7,0.2537,47,338,385
Autumn,y1,m9,h21,No,w2,Yes,Clear,0.74,0.7121,0.74,0.2537,28,240,268
Autumn,y1,m9,h22,No,w2,Yes,Clear,0.74,0.697,0.7,0.2836,25,154,179
Autumn,y1,m9,h23,No,w2,Yes,Clear,0.72,0.697,0.74,0.2985,12,83,95
Autumn,y1,m9,h0,No,w3,Yes,Clear,0.72,0.697,0.74,0.2537,10,27,37
Autumn,y1,m9,h1,No,w3,Yes,Clear,0.7,0.6667,0.84,0.194,2,11,13
Autumn,y1,m9,h2,No,w3,Yes,Clear,0.7,0.6667,0.84,0.194,0,9,9
Autumn,y1,m9,h3,No,w3,Yes,Clear,0.7,0.6667,0.79,0.2836,0,4,4
Autumn,y1,m9,h4,No,w3,Yes,Clear,0.7,0.6667,0.79,0.2836,2,3,5
Autumn,y1,m9,h5,No,w3,Yes,Mist,0.7,0.6667,0.79,0.2985,1,39,40
Autumn,y1,m9,h6,No,w3,Yes,Clear,0.7,0.6667,0.79,0.2836,7,203,210
Autumn,y1,m9,h7,No,w3,Yes,Mist,0.7,0.6667,0.79,0.2537,11,489,500
Autumn,y1,m9,h8,No,w3,Yes,Clear,0.72,0.697,0.74,0.194,33,692,725
Autumn,y1,m9,h9,No,w3,Yes,Clear,0.74,0.697,0.7,0.2537,27,263,290
Autumn,y1,m9,h10,No,w3,Yes,Mist,0.76,0.7273,0.7,0.1642,54,181,235
Autumn,y1,m9,h11,No,w3,Yes,Mist,0.78,0.7424,0.62,0.1642,61,156,217
Autumn,y1,m9,h12,No,w3,Yes,Clear,0.78,0.7727,0.7,0.1045,49,217,266
Autumn,y1,m9,h13,No,w3,Yes,Clear,0.8,0.7879,0.63,0.1642,50,184,234
Autumn,y1,m9,h14,No,w3,Yes,Clear,0.82,0.7879,0.56,0.1045,34,177,211
Autumn,y1,m9,h15,No,w3,Yes,Clear,0.78,0.7727,0.7,0.194,41,204,245
Autumn,y1,m9,h16,No,w3,Yes,Clear,0.76,0.7273,0.7,0.2537,86,344,430
Autumn,y1,m9,h17,No,w3,Yes,Clear,0.76,0.7273,0.66,0.2537,83,780,863
Autumn,y1,m9,h18,No,w3,Yes,Clear,0.76,0.7424,0.75,0.194,82,757,839
Autumn,y1,m9,h19,No,w3,Yes,Clear,0.74,0.697,0.7,0.1642,64,598,662
Autumn,y1,m9,h20,No,w3,Yes,Clear,0.72,0.7121,0.84,0.1642,55,357,412
Autumn,y1,m9,h21,No,w3,Yes,Clear,0.72,0.697,0.79,0,18,278,296
Autumn,y1,m9,h22,No,w3,Yes,Clear,0.72,0.697,0.79,0,38,181,219
Autumn,y1,m9,h23,No,w3,Yes,Clear,0.7,0.6667,0.84,0.0896,24,126,150
Autumn,y1,m9,h0,No,w4,Yes,Mist,0.7,0.6667,0.84,0.0896,30,35,65
Autumn,y1,m9,h1,No,w4,Yes,Mist,0.7,0.6667,0.84,0,2,16,18
Autumn,y1,m9,h2,No,w4,Yes,Clear,0.72,0.697,0.79,0,1,7,8
Autumn,y1,m9,h3,No,w4,Yes,Clear,0.7,0.6667,0.84,0.1045,0,9,9
Autumn,y1,m9,h4,No,w4,Yes,Mist,0.7,0.6667,0.84,0.0896,0,8,8
Autumn,y1,m9,h5,No,w4,Yes,Mist,0.7,0.6667,0.84,0.194,3,35,38
Autumn,y1,m9,h6,No,w4,Yes,Mist,0.7,0.6667,0.84,0.0896,11,189,200
Autumn,y1,m9,h7,No,w4,Yes,Mist,0.7,0.6667,0.84,0.1045,21,461,482
Autumn,y1,m9,h8,No,w4,Yes,Snow,0.7,0.6667,0.79,0,24,622,646
Autumn,y1,m9,h9,No,w4,Yes,Snow,0.66,0.5909,0.94,0.1343,8,115,123
Autumn,y1,m9,h10,No,w4,Yes,Snow,0.66,0.5909,0.94,0.1343,9,40,49
Autumn,y1,m9,h11,No,w4,Yes,Snow,0.7,0.6667,0.84,0.1642,10,52,62
Autumn,y1,m9,h12,No,w4,Yes,Mist,0.72,0.697,0.79,0.2239,11,126,137
Autumn,y1,m9,h13,No,w4,Yes,Mist,0.72,0.697,0.79,0.1045,39,152,191
Autumn,y1,m9,h14,No,w4,Yes,Clear,0.74,0.7121,0.74,0.0896,38,178,216
Autumn,y1,m9,h15,No,w4,Yes,Clear,0.74,0.697,0.66,0.194,42,228,270
Autumn,y1,m9,h16,No,w4,Yes,Clear,0.74,0.697,0.7,0.2239,42,374,416
Autumn,y1,m9,h17,No,w4,Yes,Clear,0.74,0.697,0.7,0.2537,67,741,808
Autumn,y1,m9,h18,No,w4,Yes,Clear,0.72,0.6818,0.7,0.2537,74,761,835
Autumn,y1,m9,h19,No,w4,Yes,Clear,0.68,0.6364,0.74,0.2537,54,504,558
Autumn,y1,m9,h20,No,w4,Yes,Clear,0.66,0.6061,0.78,0.2239,50,356,406
Autumn,y1,m9,h21,No,w4,Yes,Clear,0.64,0.5758,0.89,0.1642,32,240,272
Autumn,y1,m9,h22,No,w4,Yes,Clear,0.64,0.5758,0.89,0.1642,24,193,217
